person_id,author,author_authorized_heading,author_lccn,author_viaf,author_wikidata_qid,full_name,gender,given_name,hathi_id,hathi_rights,imprintdate,inferreddate,last_name,oclc,oclc_eholdings,oclc_holdings,oclc_owi,shorttitle
1519,"Rawlings, Marjorie Kinnan","Rawlings, Marjorie Kinnan, 1896-1953",n50054037,73859015,Q465237,Marjorie Kinnan Rawlings,female,Marjorie Kinnan,mdp.49015001014977,ic,1970,1970,Rawlings,12829061.0,172.0,10445.0,4727256870.0,The yearling
1519,"Rawlings, Marjorie Kinnan","Rawlings, Marjorie Kinnan, 1896-1953",n50054037,73859015,Q465237,Marjorie Kinnan Rawlings,female,Marjorie Kinnan,uc1.$b401268,ic,1967,1967,Rawlings,3856894.0,172.0,10445.0,4727256870.0,The yearling
1519,"Rawlings, Marjorie Kinnan","Rawlings, Marjorie Kinnan 1896-1953",n50054037,73859015,Q465237,Marjorie Kinnan Rawlings,female,Marjorie Kinnan,mdp.39015000599194,ic,1953,1953,Rawlings,285926.0,20.0,2159.0,556280.0,The sojourner
1519,"Rawlings, Marjorie Kinnan","Rawlings, Marjorie Kinnan, 1896-1953",n50054037,73859015,Q465237,Marjorie Kinnan Rawlings,female,Marjorie Kinnan,pst.000029587247,ic,1962,1962,Rawlings,1412672.0,172.0,10445.0,4727256870.0,The yearling
2021,"Robinson, Roxana","Robinson, Roxana",n87928923,79136118,Q7372324,Roxana Robinson,female,Roxana,mdp.39015037470724,ic,1996,1996,Robinson,32859280.0,104.0,439.0,37337305.0,Asking for love and other stories
2021,"Robinson, Roxana","Robinson, Roxana",n87928923,79136118,Q7372324,Roxana Robinson,female,Roxana,mdp.39015019345472,ic,1988,1988,Robinson,17106389.0,182.0,545.0,3943420510.0,Summer light
2021,"Robinson, Roxana","Robinson, Roxana",n87928923,79136118,Q7372324,Roxana Robinson,female,Roxana,mdp.39015022008109,ic,1991,1991,Robinson,22489694.0,112.0,370.0,26609213.0,A glimpse of scarlet and other stories
2021,"Robinson, Roxana","Robinson, Roxana",n87928923,79136118,Q7372324,Roxana Robinson,female,Roxana,mdp.39015021562742,ic,1992,1992,Robinson,26605852.0,112.0,370.0,26609213.0,A glimpse of scarlet and other stories
2021,"Robinson, Roxana","Robinson, Roxana",n87928923,79136118,Q7372324,Roxana Robinson,female,Roxana,mdp.39015056793287,ic,2003,2003,Robinson,50590629.0,34.0,894.0,437785236.0,Sweetwater : a novel
2021,"Robinson, Roxana","Robinson, Roxana",n87928923,79136118,Q7372324,Roxana Robinson,female,Roxana,mdp.39015060838490,ic,2005,2005,Robinson,56567223.0,30.0,549.0,309810087.0,A perfect stranger : and other stories
1571,"Robison, Mary","Robison, Mary",n79018227,54177102,Q6780621,Mary Robison,female,Mary,mdp.39015002669201,ic,1981,1981,Robison,7175210.0,33.0,280.0,463047.0,Oh!
1571,"Robison, Mary","Robison, Mary",n79018227,54177102,Q6780621,Mary Robison,female,Mary,mdp.39015055869732,ic,2002,2002,Robison,49951914.0,30.0,354.0,4915304925.0,Tell me : 30 stories
1571,"Robison, Mary","Robison, Mary",n79018227,54177102,Q6780621,Mary Robison,female,Mary,mdp.39015053747641,ic,2001,2001,Robison,46929289.0,62.0,630.0,17013568.0,Why did I ever
1571,"Robison, Mary","Robison, Mary",n79018227,54177102,Q6780621,Mary Robison,female,Mary,mdp.39015019871774,ic,1991,1991,Robison,22207310.0,45.0,363.0,23893305.0,Subtraction
1571,"Robison, Mary","Robison, Mary",n79018227,54177102,Q6780621,Mary Robison,female,Mary,mdp.39015014516457,ic,1988,1988,Robison,17546942.0,35.0,299.0,16128386.0,Believe them : stories
1571,"Robison, Mary","Robison, Mary",n79018227,54177102,Q6780621,Mary Robison,female,Mary,mdp.39015008620349,ic,1983,1983,Robison,9646285.0,44.0,368.0,21395410.0,An amateur's guide to the night : stories
1571,"Robison, Mary","Robison, Mary",n79018227,54177102,Q6780621,Mary Robison,female,Mary,uc1.32106002185327,ic,1979,1979,Robison,4641873.0,23.0,313.0,462836.0,Days : Stories
1714,"Rosario, Nelly","Rosario, Nelly, 1972-",n2001031444,38718390,Q6990251,Nelly Rosario,female,Nelly,mdp.39015054429538,ic,2002,2002,Rosario,47120275.0,87.0,563.0,1359668518.0,Song of the water saints
1678,"Rukeyser, Muriel","Rukeyser, Muriel, 1913-1980",n79034264,137544,Q735177,Muriel Rukeyser,female,Muriel,mdp.39015002750928,ic,1965,1965,Rukeyser,400691.0,3.0,462.0,45690259.0,The orgy
1256,"Russell, Karen","Russell, Karen, 1981-",n2006024155,28282483,Q3812975,Karen Russell,female,Karen,mdp.39015064753851,ic,2006,2006,Russell,65644807.0,118.0,1230.0,49393552.0,St. Lucy's home for girls raised by wolves and other stories
2116,"Sanchez, Sonia","Sanchez, Sonia, 1934-",n50019372,9863912,Q3307926,Sonia Sanchez,female,Sonia,uc1.32106018881935,ic,2007,2007,Sanchez,123914839.0,177.0,840.0,2946413.0,Homegirls & handgrenades
159,"Sanow, Anne","Sanow, Anne",n2009017173,83491848,,Anne Sanow,female,Anne,mdp.39015084116543,ic,2009,2009,Sanow,317574195.0,366.0,175.0,194968856.0,Triple time
1605,"Sarton, May","Sarton, May",n79022029,64013927,Q2587411,May Sarton,female,May,mdp.39015002755315,ic,1946,1946,Sarton,310265.0,124.0,752.0,57103880.0,The bridge of years
1605,"Sarton, May","Sarton, May, 1912-1995",n79022029,64013927,Q2587411,May Sarton,female,May,inu.30000038165753,ic,1993,1993,Sarton,28065781.0,124.0,1312.0,57105038.0,Mrs Stevens hears the mermaids singing / May Sarton
1605,"Sarton, May","Sarton, May, 1912-1995",n79022029,64013927,Q2587411,May Sarton,female,May,uc1.b4088773,ic,1950,1950,Sarton,1448123.0,56.0,345.0,57103944.0,Shadow of a man
1605,"Sarton, May","Sarton, May, 1912-1995",n79022029,64013927,Q2587411,May Sarton,female,May,mdp.39015002216185,ic,1952,1952,Sarton,287567.0,100.0,805.0,57104016.0,A shower of summer days
1605,"Sarton, May","Sarton, May, 1912-1995",n79022029,64013927,Q2587411,May Sarton,female,May,umn.31951002283505q,ic,1954,1954,Sarton,13869347.0,100.0,805.0,57104016.0,A shower of summer days
1605,"Sarton, May","Sarton, May, 1912-1995",n79022029,64013927,Q2587411,May Sarton,female,May,uc1.b4088774,ic,1961,1961,Sarton,287569.0,121.0,1360.0,196596341.0,"The small room, a novel"
1605,"Sarton, May","Sarton, May, 1912-1995",n79022029,64013927,Q2587411,May Sarton,female,May,uc1.$b148335,ic,1957,1957,Sarton,1234261.0,44.0,526.0,57104126.0,The birth of a grandfather
1605,"Sarton, May","Sarton, May",n79022029,64013927,Q2587411,May Sarton,female,May,mdp.39015002755323,pdus|ic,1955,1955,Sarton,1721821.0,50.0,876.0,53609205.0,Faithful are the wounds
1605,"Sarton, May","Sarton, May",n79022029,64013927,Q2587411,May Sarton,female,May,mdp.49015000490160,pdus|ic,1955,1955,Sarton,1721821.0,50.0,876.0,53609205.0,Faithful are the wounds
1605,"Sarton, May","Sarton, May, 1912-1995",n79022029,64013927,Q2587411,May Sarton,female,May,mdp.39015002755331,pd,1957,1957,Sarton,18853588.0,84.0,1284.0,53609211.0,The fur person
388,"Schutt, Christine","Schutt, Christine, 1948-",n95073671,267004141,Q5111171,Christine Schutt,female,Christine,mdp.39015037695007,ic,1996,1996,Schutt,32924482.0,29.0,330.0,37678581.0,Nightwork : stories
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015002704941,ic,1981,1981,Schwartz,7401551.0,114.0,560.0,402490.0,Balancing acts
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015002705260,ic,1980,1980,Schwartz,6014896.0,111.0,758.0,402529.0,Rough strife
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015012998335,ic,1987,1987,Schwartz,15629524.0,103.0,421.0,10381371.0,The melting pot and other subversive stories
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015029157313,ic,1992,1992,Schwartz,25629977.0,2.0,245.0,836889422.0,A Lynne Sharon Schwartz reader : selected prose and poetry
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015034303688,ic,1995,1995,Schwartz,31753784.0,26.0,525.0,33589913.0,The fatigue artist : a novel
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015058212518,ic,2004,2004,Schwartz,52631308.0,109.0,350.0,314805122.0,Referred pain : and other stories
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015060893511,ic,2005,2005,Schwartz,56809461.0,134.0,711.0,53879081.0,The writing on the wall : a novel
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015073992573,ic,2007,2007,Schwartz,76902049.0,74.0,605.0,18671065.0,Leaving Brooklyn : a novel
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015008178371,ic,1983,1983,Schwartz,9393922.0,121.0,877.0,4700051.0,Disturbances in the field
1463,"Schwartz, Lynne Sharon","Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,Lynne Sharon Schwartz,female,Lynne Sharon,mdp.39015015468864,ic,1989,1989,Schwartz,18872646.0,74.0,605.0,18671065.0,Leaving Brooklyn
1090,"Scott, Joanna","Scott, Joanna, 1960-",no91009696,46798884,Q6205957,Joanna Scott,female,Joanna,mdp.39015078809632,ic,2009,2009,Scott,261201406.0,39.0,902.0,197863343.0,Follow me : a novel
1090,"Scott, Joanna","Scott, Joanna, 1960-",no91009696,46798884,Q6205957,Joanna Scott,female,Joanna,uc1.32106014868779,ic,1988,1988,Scott,17263874.0,19.0,337.0,9702903.0,The closest possible union
1090,"Scott, Joanna","Scott, Joanna, 1960-",no91009696,46798884,Q6205957,Joanna Scott,female,Joanna,uc1.32106009950749,ic,1990,1990,Scott,21081534.0,40.0,421.0,1003068.0,Arrogance
329,"See, Carolyn","See, Carolyn",n81039797,5623373,Q5045458,Carolyn See,female,Carolyn,uc1.b4950826,ic,1981,1981,See,7464207.0,11.0,398.0,443580.0,Rhine maidens
329,"See, Carolyn","See, Carolyn",n81039797,5623373,Q5045458,Carolyn See,female,Carolyn,mdp.39015024802814,ic,1991,1991,See,23384777.0,22.0,590.0,25377489.0,Making history
329,"See, Carolyn","See, Carolyn",n81039797,5623373,Q5045458,Carolyn See,female,Carolyn,uc1.b4973128,ic,1996,1996,See,34546218.0,1597.0,859.0,886562.0,Golden days
329,"See, Carolyn","See, Carolyn",n81039797,5623373,Q5045458,Carolyn See,female,Carolyn,mdp.39015046487859,ic,1999,1999,See,38966162.0,64.0,1147.0,312206200.0,The handyman : a novel
329,"See, Carolyn","See, Carolyn",n81039797,5623373,Q5045458,Carolyn See,female,Carolyn,uc1.32106018754553,ic,2006,2006,See,61285657.0,61.0,917.0,12632237.0,There will never be another you : a novel
1860,"Seiffert, Rachel","Seiffert, Rachel",n00027860,17205801,Q532213,Rachel Seiffert,female,Rachel,mdp.39015066086391,ic,2001,2001,Seiffert,46333505.0,171.0,1340.0,7213231.0,The dark room
1860,"Seiffert, Rachel","Seiffert, Rachel",n00027860,17205801,Q532213,Rachel Seiffert,female,Rachel,mdp.39015067683493,ic,2007,2007,Seiffert,71808055.0,88.0,822.0,58290689.0,Afterwards
1860,"Seiffert, Rachel","Seiffert, Rachel",n00027860,17205801,Q532213,Rachel Seiffert,female,Rachel,uc1.32106018999885,ic,2007,2007,Seiffert,77830823.0,88.0,822.0,58290689.0,Afterwards
488,"Senna, Danzy","Senna, Danzy",n97076092,92928559,Q5221478,Danzy Senna,female,Danzy,mdp.39015043116188,ic,1998,1998,Senna,37442823.0,78.0,1470.0,685532.0,Caucasia
488,"Senna, Danzy","Senna, Danzy",n97076092,92928559,Q5221478,Danzy Senna,female,Danzy,mdp.39015061322536,ic,2004,2004,Senna,53840041.0,42.0,445.0,3038625.0,Symptomatic : a novel
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,mdp.39015002342130,ic,1973,1973,Settle,688062.0,12.0,475.0,1775003.0,Prisons. -
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,mdp.39015000687684,ic,1980,1980,Settle,6330659.0,13.0,1153.0,3901208336.0,The scapegoat : a novel
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,pst.000055974592,ic,1996,1996,Settle,33441145.0,34.0,1019.0,32784014.0,Choices
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,uc1.32106002187141,ic,1977,1977,Settle,3003097.0,12.0,899.0,468057.0,Blood tie
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,uc1.$b105609,ic,1954,1954,Settle,1803781.0,10.0,178.0,2535725.0,The love eaters
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,mdp.39015046832930,ic,1955,1955,Settle,1463719.0,2.0,217.0,2327209.0,The kiss of kin
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,mdp.39015001687212,ic,1956,1956,Settle,1394680.0,362.0,880.0,198689937.0,"O Beulah Land, a novel"
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,pst.000017755115,ic,1981,1956,Settle,12101402.0,362.0,880.0,198689937.0,O Beulah Land
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,mdp.39015034288996,ic,1995,1995,Settle,30913585.0,34.0,1019.0,32784014.0,Choices
1565,"Settle, Mary Lee","Settle, Mary Lee",n79129003,46833044,Q6780075,Mary Lee Settle,female,Mary Lee,mdp.39015002661273,ic,1960,1960,Settle,424376.0,21.0,652.0,196185698.0,"Know nothing, a novel"
677,"Sewell, Elizabeth","Sewell, Elizabeth, 1919-2001",n50001411,33238360,Q57053277,Elizabeth Sewell,female,Elizabeth,mdp.39015000662042,ic,1951,1951,Sewell,1476092.0,2.0,94.0,149577707.0,The dividing of time
677,"Sewell, Elizabeth","Sewell, Elizabeth, 1919-2001",n50001411,33238360,Q57053277,Elizabeth Sewell,female,Elizabeth,uc1.b4088978,ic,1962,1962,Sewell,1450833.0,1.0,120.0,2291325.0,Now bless thyself
160,"Sexton, Anne","Sexton, Anne, 1928-1974",n50001417,46802934,Q270728,Anne Sexton,female,Anne,mdp.39015000695729,ic,1971,1971,Sexton,201420.0,519.0,1736.0,467450.0,Transformations
1257,"Shepard, Karen","Shepard, Karen",n00038481,13218708,,Karen Shepard,female,Karen,mdp.39015050246209,ic,2000,2000,Shepard,43913258.0,12.0,530.0,45138.0,An empire of women
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,uc1.32106016310465,ic,1999,1999,Shields,40862228.0,16.0,574.0,353279896.0,A celibate season
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,inu.30000054049519,ic,1997,1997,Shields,38046602.0,118.0,2112.0,567161.0,Larry's party
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,uc1.32106013836199,ic,1996,1996,Shields,32738614.0,132.0,1242.0,11569192.0,The box garden
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015029924456,ic,1977,1977,Shields,3670422.0,132.0,1242.0,11569192.0,The box garden : a novel
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015022203957,ic,1976,1976,Shields,2270973.0,132.0,1154.0,4424357.0,Small ceremonies : a novel
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015061442961,ic,1994,1993,Shields,28710278.0,237.0,4559.0,881380.0,The stone diaries
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015022270436,ic,1992,1992,Shields,23649991.0,184.0,1283.0,11122927.0,The republic of love
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015018507783,ic,1989,1989,Shields,21149858.0,119.0,499.0,22043373.0,The orange fish
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015041175798,ic,1989,1989,Shields,18558903.0,133.0,759.0,5513814.0,Various miracles
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015012903178,ic,1987,1989,Shields,16177060.0,118.0,1031.0,985124.0,Swann : a mystery
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015010379975,ic,1985,1985,Shields,12674068.0,133.0,759.0,5513814.0,Various miracles
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015019146011,ic,1982,1982,Shields,9155690.0,2.0,117.0,42909551.0,A fairly conventional woman
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,uc1.32106012522360,ic,2000,2000,Shields,41977254.0,1144.0,1359.0,1034189.0,Dressing up for the carnival
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,mdp.39015019146003,ic,1980,1980,Shields,7050154.0,76.0,526.0,4535592900.0,Happenstance : a novel
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,inu.30000044761926,ic,1995,1995,Shields,32491204.0,132.0,1154.0,4424357.0,Small ceremonies
320,"Shields, Carol","Shields, Carol",n50024187,4944537,Q259956,Carol Shields,female,Carol,inu.30000081664744,ic,1993,1993,Shields,29240497.0,237.0,4559.0,881380.0,The Stone diaries
139,"Shreve, Anita","Shreve, Anita",n84219960,32082253,Q460425,Anita Shreve,female,Anita,uc1.32106014882887,ic,1998,1989,Shreve,39231272.0,162.0,2211.0,196101557.0,Eden Close : a novel
139,"Shreve, Anita","Shreve, Anita",n84219960,32082253,Q460425,Anita Shreve,female,Anita,mdp.39015018893068,ic,1989,1989,Shreve,19846035.0,162.0,2211.0,196101557.0,Eden Close : a novel
139,"Shreve, Anita","Shreve, Anita",n84219960,32082253,Q460425,Anita Shreve,female,Anita,mdp.39015021854933,ic,1991,1991,Shreve,22911049.0,135.0,2156.0,57276.0,Strange fits of passion
1085,"Silber, Joan","Silber, Joan",n79048888,67737774,Q6205451,Joan Silber,female,Joan,uc1.b4365375,ic,1987,1987,Silber,14068055.0,12.0,659.0,7215453.0,In the city
1085,"Silber, Joan","Silber, Joan",n79048888,67737774,Q6205451,Joan Silber,female,Joan,mdp.39015010737925,ic,1980,1980,Silber,5027397.0,29.0,563.0,4819958.0,Household words
1085,"Silber, Joan","Silber, Joan",n79048888,67737774,Q6205451,Joan Silber,female,Joan,mdp.39015015233102,ic,1988,1988,Silber,16469483.0,12.0,659.0,7215453.0,In the city
1085,"Silber, Joan","Silber, Joan",n79048888,67737774,Q6205451,Joan Silber,female,Joan,mdp.39015050153280,ic,2000,2000,Silber,41880322.0,12.0,228.0,27276662.0,In my other life : stories
1085,"Silber, Joan","Silber, Joan",n79048888,67737774,Q6205451,Joan Silber,female,Joan,mdp.39015053117829,ic,2001,2001,Silber,47183634.0,123.0,469.0,3943750701.0,Lucky us : a novel
876,"Simpson, Helen","Simpson, Helen, 1957-",nr96010411,56663664,Q910123,Helen Simpson,female,Helen,mdp.39015049706859,ic,2000,2000,Simpson,44152332.0,32.0,264.0,6096977.0,Hey yeah right get a life
876,"Simpson, Helen","Simpson, Helen, 1957-",nr96010411,56663664,Q910123,Helen Simpson,female,Helen,mdp.39015063200888,ic,2005,2005,Simpson,62088859.0,31.0,249.0,46513191.0,Constitutional
1671,"Simpson, Mona","Simpson, Mona",n85296017,79061769,Q238331,Mona Simpson,female,Mona,mdp.39015022269149,ic,1992,1992,Simpson,24319594.0,122.0,994.0,3943584329.0,The lost father
1671,"Simpson, Mona","Simpson, Mona",n85296017,79061769,Q238331,Mona Simpson,female,Mona,mdp.39015038168293,ic,1996,1996,Simpson,34669228.0,66.0,903.0,365014076.0,A regular guy : a novel
1671,"Simpson, Mona","Simpson, Mona",n85296017,79061769,Q238331,Mona Simpson,female,Mona,mdp.39015049527800,ic,2000,2000,Simpson,44128121.0,68.0,995.0,9932140.0,Off Keck Road
1671,"Simpson, Mona","Simpson, Mona",n85296017,79061769,Q238331,Mona Simpson,female,Mona,uc1.32106012572639,ic,1987,1987,Simpson,13524474.0,111.0,2132.0,7314402.0,Anywhere but here
1681,"Sklarew, Myra","Sklarew, Myra",n81108196,92602643,Q6948128,Myra Sklarew,female,Myra,mdp.39015048901618,ic,1987,1987,Sklarew,16227934.0,10.0,49.0,12305761.0,Like a field riddled by ants : fictions of Myra Sklarew
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,inu.30000048032456,ic,1995,1981,Smiley,34777580.0,50.0,1271.0,197984970.0,At paradise gate
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015056671178,ic,2003,2003,Smiley,50129401.0,111.0,2351.0,687194.0,Good faith
1009,"Smiley, Jane","Smiley, Jane, 1949-",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015056962585,ic,2002,2002,Smiley,50128755.0,121.0,1298.0,2452484498.0,The age of grief : a novella and stories
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015048828332,ic,2000,2000,Smiley,42680478.0,103.0,2845.0,44856.0,Horse heaven
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015040362652,ic,1998,1998,Smiley,37993605.0,103.0,2734.0,196632376.0,The all-true travels and adventures of Lidie Newton : a novel
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,uc1.32106012128028,ic,1993,1993,Smiley,28765516.0,50.0,1271.0,197984970.0,At paradise gate : a novel
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015041290092,ic,1992,1992,Smiley,26066494.0,348.0,5798.0,568476.0,A thousand acres
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015058018204,ic,1991,1991,Smiley,23941156.0,348.0,5798.0,568476.0,A thousand acres
1009,"Smiley, Jane","Smiley, Jane, 1949-",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015013430734,ic,1987,1987,Smiley,15654172.0,121.0,1298.0,2452484498.0,The age of grief : a novella and stories
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,uc1.32106014241126,ic,1989,1988,Smiley,19703230.0,166.0,1993.0,15483843.0,The Greenlanders
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015012429844,ic,1988,1988,Smiley,17506147.0,166.0,1993.0,15483843.0,The Greenlanders
1009,"Smiley, Jane","Smiley, Jane,",n79143875,19714915,Q441067,Jane Smiley,female,Jane,uc1.32106014759093,ic,1984,1984,Smiley,10019954.0,101.0,1463.0,989951.0,Duplicate keys
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,pst.000044129743,ic,1984,1981,Smiley,10361972.0,50.0,1271.0,197984970.0,At paradise gate
1009,"Smiley, Jane","Smiley, Jane 1949-",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015000614431,ic,1980,1980,Smiley,5830054.0,25.0,1242.0,402526.0,Barn blind : a novel
1009,"Smiley, Jane","Smiley, Jane",n79143875,19714915,Q441067,Jane Smiley,female,Jane,mdp.39015016960554,ic,1989,1989,Smiley,19811712.0,18.0,1461.0,21294892.0,Ordinary love ; & Good will : two novellas
1372,"Smith, Lee","Smith, Lee, 1944-",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015000615529,ic,1981,1981,Smith,7555802.0,19.0,655.0,473134.0,Cakewalk
1372,"Smith, Lee","Smith, Lee",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015000615347,ic,1973,1973,Smith,673289.0,24.0,516.0,1716155.0,Fancy strut. -
1372,"Smith, Lee","Smith, Lee, 1944-",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015000615354,ic,1980,1980,Smith,6447039.0,68.0,1071.0,473039.0,Black Mountain breakdown
1372,"Smith, Lee","Schmidt, Karl Patterson, 1890-1957",n85194688,12476058,Q1397402,Lee Smith,female,Lee,pst.000020814922,ic,1982,1980,Smith,1234673.0,37.0,42.0,2136753.0,Black Mountain breakdown
1372,"Smith, Lee","Smith, Lee, 1944- ..",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015015498119,ic,1986,1986,Smith,14348359.0,58.0,1749.0,4436774.0,Family linen
1372,"Smith, Lee","Smith, Lee, 1944-",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015055801032,ic,2002,2002,Smith,49385839.0,288.0,2775.0,103903958.0,The last girls : a novel
1372,"Smith, Lee","Smith, Lee, 1944-",n80070525,54950342,Q13563113,Lee Smith,female,Lee,uc1.32106018714052,ic,2006,2006,Smith,67384282.0,184.0,2286.0,297742664.0,On Agate Hill : a novel
1372,"Smith, Lee","Smith, Lee 1944-",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015040577176,ic,1997,1997,Smith,36648648.0,56.0,1002.0,539055.0,News of the spirit
1372,"Smith, Lee","Smith, Lee",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015040651260,ic,1996,1996,Smith,34583944.0,375.0,1133.0,1050346.0,The Christmas letters : a novella
1372,"Smith, Lee","Smith, Lee, f. 1944",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015034303902,ic,1995,1995,Smith,31605876.0,59.0,1253.0,1151679773.0,Saving Grace
1372,"Smith, Lee","Smith, Lee, 1944-",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015015506333,ic,1984,1984,Smith,11035498.0,69.0,1610.0,332467.0,Oral history
1372,"Smith, Lee","Smith, Lee",n80070525,54950342,Q13563113,Lee Smith,female,Lee,mdp.39015013931392,ic,1988,1988,Smith,18315757.0,87.0,2231.0,332729.0,Fair and tender ladies
1372,"Smith, Lee","Smith, Lee, f. 1944",n80070525,54950342,Q13563113,Lee Smith,female,Lee,pst.000024700788,ic,1993,1992,Smith,28441122.0,52.0,1573.0,332716.0,The devil's dream
